Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather,day,minute,day_sin,day_cos,time_sin,time_cos,normalized_value
2012-08-24 09:00:00,22.1,13.1,57,9,48.3,101.81,Mainly Clear,237,540,-0.8064799463209447,-0.5912614448635782,0.7071067811865476,-0.7071067811865475,0.2529127809919665
2012-08-24 10:00:00,24.2,13.3,51,13,48.3,101.84,Mainly Clear,237,600,-0.8064799463209447,-0.5912614448635782,0.4999999999999999,-0.8660254037844387,0.1882076452253013
2012-08-24 11:00:00,25.4,13.4,47,0,48.3,101.82,Mainly Clear,237,660,-0.8064799463209447,-0.5912614448635782,0.258819045102521,-0.9659258262890682,0.1279120575308417
2012-08-24 12:00:00,26.5,13.9,46,6,48.3,101.8,Mainly Clear,237,720,-0.8064799463209447,-0.5912614448635782,1.2246467991473532e-16,-1.0,0.076135062566795
2012-08-24 13:00:00,27.3,14.2,45,4,48.3,101.77,Mainly Clear,237,780,-0.8064799463209447,-0.5912614448635782,-0.2588190451025203,-0.9659258262890684,0.0364051769744314
2012-08-24 14:00:00,27.7,13.5,42,11,48.3,101.71,Mainly Clear,237,840,-0.8064799463209447,-0.5912614448635782,-0.5000000000000001,-0.8660254037844386,0.0114299268001298
2012-08-24 15:00:00,27.7,12.5,39,9,48.3,101.69,Mainly Clear,237,900,-0.8064799463209447,-0.5912614448635782,-0.7071067811865475,-0.7071067811865477,0.0029113340697168
2012-08-24 16:00:00,27.9,13.3,41,11,48.3,101.68,Mainly Clear,237,960,-0.8064799463209447,-0.5912614448635782,-0.8660254037844385,-0.5000000000000004,0.0114299268001297
2012-08-24 17:00:00,27.3,13.7,43,6,48.3,101.7,Mainly Clear,237,1020,-0.8064799463209447,-0.5912614448635782,-0.9659258262890684,-0.2588190451025206,0.0364051769744313
2012-08-24 18:00:00,25.8,14.2,49,6,24.1,101.71,Mainly Clear,237,1080,-0.8064799463209447,-0.5912614448635782,-1.0,-1.8369701987210294e-16,0.076135062566795
2012-08-24 19:00:00,26.1,13.4,45,11,25.0,101.73,Mostly Cloudy,237,1140,-0.8064799463209447,-0.5912614448635782,-0.9659258262890682,0.2588190451025211,0.1279120575308417
2012-08-24 20:00:00,25.9,13.1,45,13,25.0,101.76,Mostly Cloudy,237,1200,-0.8064799463209447,-0.5912614448635782,-0.8660254037844386,0.5000000000000001,0.1882076452253014
2012-08-24 21:00:00,24.9,13.3,48,7,25.0,101.77,Mainly Clear,237,1260,-0.8064799463209447,-0.5912614448635782,-0.7071067811865477,0.7071067811865474,0.2529127809919665
2012-08-24 22:00:00,23.0,14.3,58,11,25.0,101.77,Mainly Clear,237,1320,-0.8064799463209447,-0.5912614448635782,-0.5000000000000004,0.8660254037844384,0.3176179167586316
2012-08-24 23:00:00,22.4,13.8,58,13,25.0,101.79,Mainly Clear,237,1380,-0.8064799463209447,-0.5912614448635782,-0.2588190451025207,0.9659258262890684,0.3779135044530914
2012-08-25 00:00:00,22.1,13.9,60,9,25.0,101.8,Mostly Cloudy,238,0,-0.8165380514459157,-0.5772916165517278,0.0,1.0,0.4303820049172255
2012-08-25 01:00:00,21.6,14.0,62,11,25.0,101.77,Mainly Clear,238,60,-0.8165380514459157,-0.5772916165517278,0.2588190451025207,0.9659258262890684,0.4701118905095892
2012-08-25 02:00:00,20.9,13.7,63,6,25.0,101.8,Mainly Clear,238,120,-0.8165380514459157,-0.5772916165517278,0.4999999999999999,0.8660254037844387,0.4950871406838907
2012-08-25 03:00:00,20.9,14.0,65,6,25.0,101.8,Mainly Clear,238,180,-0.8165380514459157,-0.5772916165517278,0.7071067811865476,0.7071067811865476,0.5036057334143038
2012-08-25 04:00:00,20.8,14.3,66,11,25.0,101.81,Mainly Clear,238,240,-0.8165380514459157,-0.5772916165517278,0.8660254037844386,0.5000000000000001,0.4950871406838907
2012-08-25 05:00:00,20.4,14.6,69,4,24.1,101.88,Mainly Clear,238,300,-0.8165380514459157,-0.5772916165517278,0.9659258262890684,0.2588190451025207,0.4701118905095892
2012-08-25 06:00:00,20.2,15.1,72,6,24.1,101.93,Mainly Clear,238,360,-0.8165380514459157,-0.5772916165517278,1.0,6.123233995736766e-17,0.4303820049172255
2012-08-25 07:00:00,21.5,15.9,70,6,24.1,101.96,Mainly Clear,238,420,-0.8165380514459157,-0.5772916165517278,0.9659258262890684,-0.2588190451025208,0.3786050099531788
2012-08-25 08:00:00,21.9,16.4,71,4,24.1,101.96,Mainly Clear,238,480,-0.8165380514459157,-0.5772916165517278,0.8660254037844387,-0.4999999999999998,0.3183094222587191
